url,title,area,salary,company_type,requirements,company_name
https://msearch.51job.com/jobs/hangzhou/132473891.html?jobtype=0_0&rc=03,数据分析师,杭州-上城区,1-1.5万/月,民营公司,本科 | 3-4年,微贷有限公司
https://msearch.51job.com/jobs/hangzhou/124809528.html?jobtype=0_0&rc=03,数据分析师,杭州-拱墅区,0.9-1.5万/月,民营公司,本科 | 3-4年,杭州碧橙数字技术股份有限公司
https://msearch.51job.com/jobs/hangzhou/130521421.html?jobtype=0_0&rc=03,数据分析师（总行信息开发部）(J11263),杭州-上城区,1-1.5万/月,民营公司,本科 | 2年,浙江泰隆商业银行股份有限公司
https://msearch.51job.com/jobs/hangzhou/131781868.html?jobtype=0_0&rc=03,BI数据分析师,杭州-余杭区,2-2.5万/月,民营公司,本科 | 5-7年,杭州滴滴汽车服务有限公司
https://msearch.51job.com/jobs/hangzhou/131866519.html?jobtype=0_0&rc=03,市场数据分析师,杭州-萧山区,8-8千/月,民营公司,本科 | 1年,柒点餐创（杭州）科技有限公司
https://msearch.51job.com/jobs/hangzhou/130044379.html?jobtype=0_0&rc=03,数据分析师,杭州,10-30万/年,事业单位,本科 | 无需经验,浙江省人才市场
https://msearch.51job.com/jobs/hangzhou/129773541.html?jobtype=0_0&rc=03,高级数据分析师,杭州-江干区,0.8-1.5万/月,民营公司,本科 | 2年,百草味
https://msearch.51job.com/jobs/hangzhou/130209564.html?jobtype=0_0&rc=03,数据分析师,杭州-西湖区,1-1.5万/月,民营公司,本科 | 无需经验,浙江博圣生物技术股份有限公司
https://msearch.51job.com/jobs/hangzhou/130765414.html?jobtype=0_0&rc=03,大数据分析师,杭州-滨江区,1.5-2万/月,民营公司,本科 | 3-4年,杭州爱智投科技有限公司
https://msearch.51job.com/jobs/hangzhou/131982394.html?jobtype=0_0&rc=03,数据分析师,杭州-滨江区,1.2-2万/月,民营公司,本科 | 3-4年,浙江尚观信息科技有限公司
https://msearch.51job.com/jobs/hangzhou/131198870.html?jobtype=0_0&rc=03,电商数据分析师,杭州-西湖区,0.8-1.3万/月,民营公司,大专 | 3-4年,杭州数强知识产权代理有限公司
https://msearch.51job.com/jobs/hangzhou/100579588.html?jobtype=0_0&rc=03,数据算法分析师,杭州-滨江区,8-15万/年,民营公司,本科 | 3-4年,杭州心景科技有限公司
https://msearch.51job.com/jobs/hangzhou/129233054.html?jobtype=0_0&rc=03,高级数据分析师,杭州-滨江区,1.5-2万/月,民营公司,本科 | 3-4年,杭州羚羊传媒有限公司
https://msearch.51job.com/jobs/hangzhou/102361243.html?jobtype=0_0&rc=03,数据分析师,杭州-西湖区,0.8-1.6万/月,上市公司,本科 | 1年,杭州鸿泉物联网技术股份有限公司
https://msearch.51job.com/jobs/hangzhou/125991041.html?jobtype=0_0&rc=03,高级数据分析师,杭州-滨江区,1-2万/月,民营公司,大专 | 2年,杭州美嗖文化创意有限公司
https://msearch.51job.com/jobs/hangzhou/131874745.html?jobtype=0_0&rc=03,数据分析师,杭州-余杭区,1.5-2万/月,民营公司,大专 | 5-7年,杭州赤兔通信息技术有限公司
https://msearch.51job.com/jobs/hangzhou/127803988.html?jobtype=0_0&rc=03,数据分析师,杭州-西湖区,15-20万/年,民营公司,硕士 | 无需经验,顾家集团有限公司
https://msearch.51job.com/jobs/wenzhou/128780469.html?jobtype=0_0&rc=03,数据分析师,杭州-江干区,6-8千/月,民营公司,本科 | 1年,杭州融地信息技术有限公司
https://msearch.51job.com/jobs/hangzhou/133712068.html?jobtype=0_0&rc=03,数据分析助理  文职,杭州-滨江区,4.5-6千/月,民营公司,大专 | 无需经验,南京八斗普惠信息科技有限公司
https://msearch.51job.com/jobs/hangzhou/131690645.html?jobtype=0_0&rc=03,苹果数据专员,杭州-拱墅区,7-9千/月,民营公司,大专 | 3-4年,上海佩知信息科技有限公司
https://msearch.51job.com/jobs/hangzhou/126514995.html?jobtype=0_0&rc=03,临床数据分析员,杭州,1-1.5万/月,民营公司,硕士 | 3-4年,杭州联川生物技术股份有限公司
https://msearch.51job.com/jobs/hangzhou/133554390.html?jobtype=0_0&rc=03,数据分析/统计/商品（偏计划）,杭州,6-8千/月,民营公司,大专 | 1年,杭州妙硕电子商务有限公司
https://msearch.51job.com/jobs/zhejiangsheng/126348451.html?jobtype=0_0&rc=03,商品主管/数据分析,杭州,6-8千/月,民营公司,高中 | 2年,浙江浩男服饰有限公司
https://msearch.51job.com/jobs/hangzhou/133677149.html?jobtype=0_0&rc=03,数据分析,杭州-拱墅区,4-7千/月,民营公司,大专 | 无需经验,杭州志坚科技有限公司
https://msearch.51job.com/jobs/hangzhou/128308469.html?jobtype=0_0&rc=03,数据中台,杭州-滨江区,6-8千/月,民营公司,本科 | 1年,上海哈娇滋生物科技有限公司
https://msearch.51job.com/jobs/hangzhou/133418764.html?jobtype=0_0&rc=03,数据专员,杭州-上城区,6-8千/月,民营公司,大专 | 2年,杭州韦小宝纺织品有限公司
https://msearch.51job.com/jobs/hangzhou/131607067.html?jobtype=0_0&rc=03,西湖区数据采集员可实习+双休,杭州-拱墅区,4-4.5千/月,国企,大专 | 无需经验,杭州青未广告策划有限公司
https://msearch.51job.com/jobs/hangzhou/130826451.html?jobtype=0_0&rc=03,HRSSC-数据分析专家 (MJ000303),杭州-余杭区,0.8-1.1万/月,国企,本科 | 1年,上海合杰人才服务有限公司
https://msearch.51job.com/jobs/xian/125214296.html?jobtype=0_0&rc=03,管道内检测数据分析员,西安-碑林区,6-8千/月,民营公司,本科 | 1年,中环能（陕西）气电投资有限公司
https://msearch.51job.com/jobs/xian/130491900.html?jobtype=0_0&rc=03,数据分析员,西安-未央区,6-8千/月,民营公司,大专 | 1年,陕西展扬环保科技有限公司
https://msearch.51job.com/jobs/xian/130491210.html?jobtype=0_0&rc=03,环境数据分析项目经理（储备）,西安-未央区,4.5-6千/月,民营公司,大专 | 1年,陕西盛暖项目管理有限公司
https://msearch.51job.com/jobs/xian/128135942.html?jobtype=0_0&rc=03,数据分析工程师,西安,1-1.5万/月,民营公司,大专 | 3-4年,西安交大长天软件股份有限公司
https://msearch.51job.com/jobs/xian/130323295.html?jobtype=0_0&rc=03,数据分析员,西安-碑林区,4.5-6千/月,民营公司,本科 | 无需经验,西安唯怡商贸有限公司
https://msearch.51job.com/jobs/xian/123836959.html?jobtype=0_0&rc=03,BI工程师,西安-碑林区,1-2万/月,国企,本科 | 2年,中煤科工集团信息技术有限公司
https://msearch.51job.com/jobs/xian/130527785.html?jobtype=0_0&rc=03,数据标注,西安-碑林区,3-4.5千/月,民营公司,大专 | 无需经验,西安泽盛电子科技有限公司
https://msearch.51job.com/jobs/xian/126432769.html?jobtype=0_0&rc=03,数据分析专员,西安,5.5-6.5千/月,民营公司,硕士 | 2年,陕西安信医学技术开发有限公司
https://msearch.51job.com/jobs/xian/110615974.html?jobtype=0_0&rc=03,数据分析工程师,西安-未央区,6-8千/月,民营公司,本科 | 1年,华正云科（北京）信息技术有限公司西安分公司
https://msearch.51job.com/jobs/xian/120549187.html?jobtype=0_0&rc=03,数据分析/统计专员（双休）8000-10000,西安,0.8-1万/月,民营公司,本科 | 无需经验,北京八度思维投资咨询有限公司
https://msearch.51job.com/jobs/xian/132645463.html?jobtype=0_0&rc=03,数据分析专员,西安-高新技术产业开发区,0.7-1.2万/月,民营公司,本科 | 2年,北京博导前程信息技术股份有限公司
https://msearch.51job.com/jobs/xian/132264468.html?jobtype=0_0&rc=03,数据分析（运营）,西安-雁塔区,4-5千/月,民营公司,大专 | 1年,西安大都荟商业管理有限公司
https://msearch.51job.com/jobs/xian/130083058.html?jobtype=0_0&rc=03,大媒体数据运营专员,西安-高新技术产业开发区,4-8千/月,创业公司,本科 | 2年,西安超斯塔科技有限公司
https://msearch.51job.com/jobs/xian/131755141.html?jobtype=0_0&rc=03,大数据分析工程师,西安,6-8千/月,国企,本科 | 1年,陕西广电网络传媒（集团）股份有限公司
https://msearch.51job.com/jobs/xian/122402177.html?jobtype=0_0&rc=03,金融数据分析师,西安,6-8千/月,上市公司,本科 | 3-4年,广州天维信息技术股份有限公司
https://msearch.51job.com/jobs/xian/127186430.html?jobtype=0_0&rc=03,信用评估师 / 分析师,西安-曲江新区,3.5-8千/月,民营公司,本科 | 2年,陕西大成信用评级有限公司
https://msearch.51job.com/jobs/xian/119578404.html?jobtype=0_0&rc=03,上市公司客服专员双休无销售,西安,4-6.5千/月,外资（欧美）,大专 | 无需经验,西安聚盟科技发展有限公司
https://msearch.51job.com/jobs/xian/130954617.html?jobtype=0_0&rc=03,外企电商在线客服,西安,4-5千/月,外资（欧美）,大专 | 2年,聚思鸿信息技术服务（大连）有限公司
https://msearch.51job.com/jobs/xian/133104379.html?jobtype=0_0&rc=03,数据分析文员/五险一金/双休,西安-雁塔区,4.5-6千/月,民营公司,中专 | 无需经验,四川人瑞网络科技有限公司
https://msearch.51job.com/jobs/xian/124740521.html?jobtype=0_0&rc=03,区域零售专员,西安,4-5千/月,民营公司,大专 | 1年,三福服饰有限公司
https://msearch.51job.com/jobs/xian/129897799.html?jobtype=0_0&rc=03,手机品牌咨询顾问（双休+六险一金）,西安,4-6千/月,外资（欧美）,大专 | 1年,聚思鸿信息技术服务Concentrix
https://msearch.51job.com/jobs/xian/121046624.html?jobtype=0_0&rc=03,大数据算法工程师,西安-长安区,1.5-2万/月,国企,硕士 | 3-4年,西安寰宇卫星测控与数据应用有限公司
https://msearch.51job.com/jobs/xian/122173159.html?jobtype=0_0&rc=03,数据接口工程师,西安-高新技术产业开发区,0.8-1.4万/月,民营公司,本科 | 2年,信永中和（西安）数据服务有限公司
https://msearch.51job.com/jobs/xian/133454609.html?jobtype=0_0&rc=03,项目执行专员,西安-雁塔区,6-8千/月,民营公司,本科 | 无需经验,四川亿酉科技有限公司
https://msearch.51job.com/jobs/xian/127245469.html?jobtype=0_0&rc=03,数据分析/数据录入,西安,6-8千/月,民营公司,大专 | 1年,陕西众拓科技发展有限公司
https://msearch.51job.com/jobs/xian/132415619.html?jobtype=0_1&rc=03,ERP系统运维专员,宁波,0.8-1万/月,推广民营公司,本科 | 无需经验,宁波萌牙家科技有限公司
https://msearch.51job.com/jobs/xian/132881067.html?jobtype=0_0&rc=03,软件需求分析师(J12027),西安,0.8-1.2万/月,上市公司,本科 | 3-4年,神州数码（中国）有限公司西安分公司
https://msearch.51job.com/jobs/xian/132542107.html?jobtype=0_0&rc=03,双休售后客服+六险一金z,西安-长安区,3-6千/月,民营公司,大专 | 无需经验,陕西诺亚科技集团有限公司
https://msearch.51job.com/jobs/xian/132524850.html?jobtype=0_0&rc=03,数据录入/数据分析,西安-长安区,4-7千/月,民营公司,大专 | 1年,西安光点装饰工程有限公司
https://msearch.51job.com/jobs/xian/124144932.html?jobtype=0_0&rc=03,未央区数据分析/运营+高提成,西安-未央区,6-8千/月,民营公司,大专 | 3-4年,西安百年行房地产营销策划有限公司
https://msearch.51job.com/jobs/xian/129399725.html?jobtype=0_0&rc=03,大数据分析架构师(平台类),陕西省,2-4万/月,民营公司,本科 | 5-7年,浙江宇视科技有限公司
https://msearch.51job.com/jobs/xian/130811551.html?jobtype=0_0&rc=03,大数据开发工程师,西安-高新技术产业开发区,1-2万/月,民营公司,本科 | 2年,比亚迪股份有限公司
https://msearch.51job.com/jobs/xian/130410424.html?jobtype=0_0&rc=03,销售计划员,西安-国家民用航天产业基地,6-8千/月,民营公司,大专 | 1年,西安中宝汽车销售服务有限公司
https://msearch.51job.com/jobs/xian/130762907.html?jobtype=0_0&rc=03,市场营销专员,西安-浐灞生态区,3-4.5千/月,民营公司,大专 | 无需经验,西安北之风微波技术有限公司
https://msearch.51job.com/jobs/xian/133064666.html?jobtype=0_0&rc=03,经营专员,西安-高新技术产业开发区,5-7千/月,民营公司,大专 | 无需经验,陕西铭泊停车服务有限公司
https://msearch.51job.com/jobs/xian/124362429.html?jobtype=0_0&rc=03,商品专员（数据分析员）,西安-新城区,4-6千/月,民营公司,大专 | 2年,西安市长安区万佳衣世界服装批发商城
https://msearch.51job.com/jobs/xian/131183480.html?jobtype=0_0&rc=03,数据录入/数据分析,西安-长安区,4.5-6千/月,民营公司,大专 | 1年,陕西欧泰机械制造有限公司
https://msearch.51job.com/jobs/xian/126044720.html?jobtype=0_0&rc=03,软件工程师助理/13薪,西安,5.5-9千/月,民营公司,大专 | 无需经验,蓝田县浩杰网络科技有限公司
https://msearch.51job.com/jobs/xian/127886125.html?jobtype=0_0&rc=03,数据分析文员双休五险一金,西安-雁塔区,4.5-6.5千/月,民营公司,大专 | 无需经验,西安德慧丰置业有限公司
https://msearch.51job.com/jobs/xian/127031337.html?jobtype=0_0&rc=03,大数据运营,西安-西咸新区,4.5-6千/月,民营公司,大专 | 2年,陕西卫进任企业管理有限公司
https://msearch.51job.com/jobs/xian/132037414.html?jobtype=0_0&rc=03,助理数据分析师（实习生）,西安-长安区,3-4千/月,民营公司,本科 | 在校生/应届生,佰聆数据股份有限公司
https://msearch.51job.com/jobs/xian/127414533.html?jobtype=0_0&rc=03,数据分析师（五险一金/活动丰富）,西安-莲湖区,0.8-1万/月,民营公司,大专 | 在校生/应届生,四川华吉科技有限责任公司
https://msearch.51job.com/jobs/xian/114706962.html?jobtype=0_1&rc=03,数据分析师（统计分析方向）,北京,1.5-2万/月,推广民营公司,硕士 | 在校生/应届生,天池创新（北京）软件技术有限公司
https://msearch.51job.com/jobs/xian/132896615.html?jobtype=0_0&rc=03,销售数据分析 (MJ000248),西安,5-7千/月,上市公司,本科 | 在校生/应届生,西安迪安医学检验实验室有限公司
https://msearch.51job.com/jobs/xian/126090058.html?jobtype=0_0&rc=03,数据支持岗（西安）,西安,4-8千/月,合资,本科 | 在校生/应届生,合众人寿保险股份有限公司
https://msearch.51job.com/jobs/xian/133179593.html?jobtype=0_0&rc=03,数据挖掘工程师——研究院,西安-长安区,0.6-1万/月,国企,硕士 | 在校生/应届生,中煤（西安）地下空间科技发展有限公司
https://msearch.51job.com/jobs/xian/125862650.html?jobtype=0_0&rc=03,数据分析工程师/信息工程师,西安,,国企,本科 | 在校生/应届生,西安西电高压开关有限责任公司
https://msearch.51job.com/jobs/xian/127235529.html?jobtype=0_0&rc=03,管理培训生——市场数据分析,西安,4-7千/月,民营公司,本科 | 在校生/应届生,西安天正房地产资产评估顾问有限公司
https://msearch.51job.com/jobs/xian/130219744.html?jobtype=0_0&rc=03,技术管培生/生产文员,西安-国家民用航天产业基地,2-3千/月,民营公司,本科 | 在校生/应届生,陕西普洛帝测控技术有限公司
https://msearch.51job.com/jobs/xian/129907598.html?jobtype=0_0&rc=03,21校招-环境数据分析工程师,西安,6-8千/月,上市公司,本科 | 在校生/应届生,华测检测认证集团股份有限公司
https://msearch.51job.com/jobs/changsha/131752036.html?jobtype=0_0&rc=03,4500数据录入员-周末双休,长沙-岳麓区,4.5-6千/月,民营公司,大专 | 无需经验,湖南星傲科技有限公司
https://msearch.51job.com/jobs/changsha/133053486.html?jobtype=0_0&rc=03,数据文员+包住+五险（文职岗）,长沙-天心区,3-4千/月,民营公司,无需经验,长沙擎苍生物科技有限公司
https://msearch.51job.com/jobs/changsha/122652585.html?jobtype=0_0&rc=03,急招机票政策员,长沙-天心区,0.6-1.2万/月,民营公司,大专 | 2年,北京正橹航空服务有限公司
https://msearch.51job.com/jobs/changsha/127639873.html?jobtype=0_0&rc=03,大气污染防治工程师（数据分析）,长沙,0.8-1万/月,民营公司,硕士 | 无需经验,无锡中科光电技术有限公司
https://msearch.51job.com/jobs/changsha/124267809.html?jobtype=0_0&rc=03,会员分析经理,长沙-岳麓区,0.7-1.2万/月,上市公司,大专 | 2年,益丰大药房连锁股份有限公司
https://msearch.51job.com/jobs/changsha/126590406.html?jobtype=0_0&rc=03,文员,长沙-芙蓉区,3-5千/月,上市公司,大专 | 1年,湖南美诺信息科技股份有限公司
https://msearch.51job.com/jobs/changsha/131783180.html?jobtype=0_1&rc=03,项目经理（算法与数据分析方向）,湘潭,1.2-2万/月,推广民营公司,本科 | 5-7年,深圳市华傲数据技术有限公司
https://msearch.51job.com/jobs/changsha/131379767.html?jobtype=0_0&rc=03,风险监测岗（长沙）,长沙,0.8-1.3万/月,合资,本科 | 2年,中和农信项目管理有限公司
https://msearch.51job.com/jobs/changsha/126832903.html?jobtype=0_0&rc=03,SAAS 服务顾问,长沙-岳麓区,0.6-1万/月,上市公司,本科 | 1年,湖南明源云信息科技有限公司
https://msearch.51job.com/jobs/changsha/116837686.html?jobtype=0_0&rc=03,数据工程师,长沙-芙蓉区,1-1.5万/月,合资,本科 | 3-4年,澳优乳业（中国）有限公司
